ID,animal,fecha,time,altura,mo2ind,mo2gh,mo2gs_umol_h_gdrymass,dias,exper1,masa,fecha2,time2,dias2,masa_seca_gram
105,8,04/21/11,0.503472222,1.894290873,0.010769318,0.788961039,3.040448849,0,E1,13.65,40654.50347,0.503472222,0,3.5003089
106,8,04/21/11,0.547569444,3.02321259,0.0046575,0.341208791,1.31492916,0,E1,13.65,40654.54757,0.547569444,0,3.5003089
107,8,04/21/11,0.595138889,4.447297708,0.011489674,0.841734353,3.243823354,0,E1,13.65,40654.59514,0.595138889,0,3.5003089
108,8,04/21/11,0.625694444,5.262489607,0.014536607,1.064952904,4.104049087,0,E1,13.65,40654.62569,0.625694444,0,3.5003089
109,8,04/21/11,0.669791667,6.040483115,0.01539,1.127472527,4.344983312,0,E1,13.65,40654.66979,0.669791667,0,3.5003089
110,8,04/21/11,0.7,6.199916412,0.01215,0.89010989,3.430249983,0,E1,13.65,40654.7,0.7,0,3.5003089
111,8,04/21/11,0.744444444,5.854915563,0.013562791,0.99361104,3.829116261,0,E1,13.65,40654.74444,0.744444444,0,3.5003089
112,8,04/21/11,0.774652778,5.277657366,0.012927035,0.947035523,3.649626436,0,E1,13.65,40654.77465,0.774652778,0,3.5003089
113,8,04/21/11,0.81875,4.101837029,0.011597727,0.84965035,3.27432953,0,E1,13.65,40654.81875,0.81875,0,3.5003089
114,8,04/21/11,0.848958333,3.208326824,0.01207936,0.884934833,3.41030667,0,E1,13.65,40654.84896,0.848958333,0,3.5003089
115,8,04/21/11,0.894097222,2.006502253,0.022296543,1.633446341,6.29487364,0,E1,13.65,40654.8941,0.894097222,0,3.5003089
116,8,04/21/11,0.972569444,1.102578459,0.011863443,0.869116732,3.349347861,0,E1,13.65,40654.97257,0.972569444,0,3.5003089
225,8,04/22/11,1.005208333,1.330764622,0.006889939,0.504757438,1.945202734,0,E1,13.65,40656.00521,1.005208333,0,3.5003089
226,8,04/22/11,0.032638889,1.78239537,0.017745395,1.300028918,5.009970371,1,E1,13.65,40655.03264,1.032638889,0,3.5003089
227,8,04/22/11,0.060763889,2.224361258,0.005086047,0.37260414,1.435918598,1,E1,13.65,40655.06076,1.060763889,0,3.5003089
228,8,04/22/11,0.105555556,3.111421793,0.015325568,1.122752248,4.326792593,1,E1,13.65,40655.10556,1.105555556,0,3.5003089
229,8,04/22/11,0.135416667,4.211770349,0.010197321,0.747056515,2.878959808,1,E1,13.65,40655.13542,1.135416667,0,3.5003089
230,8,04/22/11,0.164930556,4.862286697,0.012291279,0.900460005,3.470136611,1,E1,13.65,40655.16493,1.164930556,0,3.5003089
231,8,04/22/11,0.195833333,5.301616077,0.008320109,0.609531773,2.348975532,1,E1,13.65,40655.19583,1.195833333,0,3.5003089
232,8,04/22/11,0.246527778,5.348057104,0.01545163,1.131987578,4.362383131,1,E1,13.65,40655.24653,1.246527778,0,3.5003089
233,8,04/22/11,0.277430556,5.006987993,0.013986628,1.024661385,3.948776144,1,E1,13.65,40655.27743,1.277430556,0,3.5003089
234,8,04/22/11,0.354513889,3.402002922,0.0127575,0.934615385,3.601762483,1,E1,13.65,40655.35451,1.354513889,0,3.5003089
235,8,04/22/11,0.384375,2.730691471,0.013557622,0.993232377,3.827656994,1,E1,13.65,40655.38438,1.384375,0,3.5003089
236,8,04/22/11,0.413888889,2.18158592,0.015118466,1.10757992,4.268322423,1,E1,13.65,40655.41389,1.413888889,0,3.5003089
237,8,04/22/11,0.458333333,1.728491204,0.010301087,0.754658385,2.908255421,1,E1,13.65,40655.45833,1.458333333,0,3.5003089
238,8,04/22/11,0.488194444,1.737582208,0.01549125,1.13489011,4.373568729,1,E1,13.65,40655.48819,1.488194444,0,3.5003089
117,9,04/21/11,0.4125,1.373399704,0.010697283,0.782537133,3.017074416,0,E1,13.67,40654.4125,0.4125,0,3.50372382
118,9,04/21/11,0.459375,1.277824717,0.0074925,0.548098025,2.113193686,0,E1,13.67,40654.45938,0.459375,0,3.50372382
119,9,04/21/11,0.504166667,1.908784323,0.010148011,0.742356354,2.862157296,0,E1,13.67,40654.50417,0.504166667,0,3.50372382
120,9,04/21/11,0.548611111,3.053667956,0.008914402,0.652114278,2.51422868,0,E1,13.67,40654.54861,0.548611111,0,3.50372382
121,9,04/21/11,0.595833333,4.467410573,0.010301087,0.753554276,2.90533092,0,E1,13.67,40654.59583,0.595833333,0,3.50372382
122,9,04/21/11,0.626388889,5.278918731,0.019092857,1.39669767,5.384972327,0,E1,13.67,40654.62639,0.626388889,0,3.50372382
123,9,04/21/11,0.670486111,6.047824954,0.0135675,0.992501829,3.826593972,0,E1,13.67,40654.67049,0.670486111,0,3.50372382
124,9,04/21/11,0.700694444,6.199665653,0.013017857,0.952293866,3.671572041,0,E1,13.67,40654.70069,0.700694444,0,3.50372382
125,9,04/21/11,0.745138889,5.844471645,0.015118466,1.105959467,4.264030257,0,E1,13.67,40654.74514,0.745138889,0,3.50372382
126,9,04/21/11,0.775347222,5.261710278,0.011443605,0.837132747,3.22756798,0,E1,13.67,40654.77535,0.775347222,0,3.50372382
127,9,04/21/11,0.819444444,4.081502084,0.013461648,0.984758429,3.79673927,0,E1,13.67,40654.81944,0.819444444,0,3.50372382
128,9,04/21/11,0.849305556,3.198162971,0.008895536,0.650734141,2.508907561,0,E1,13.67,40654.84931,0.849305556,0,3.50372382
129,9,04/21/11,0.894791667,1.990769619,0.022296543,1.631056514,6.288543602,0,E1,13.67,40654.89479,0.894791667,0,3.50372382
130,9,04/21/11,0.973611111,1.104176164,0.01265625,0.925841258,3.569583929,0,E1,13.67,40654.97361,0.973611111,0,3.50372382
239,9,04/22/11,1.005902778,1.339472105,0.0030375,0.222201902,0.856700143,0,E1,13.67,40656.0059,1.005902778,0,3.50372382
240,9,04/22/11,0.032986111,1.789410596,0.013084615,0.957177424,3.690400616,1,E1,13.67,40655.03299,1.032986111,0,3.50372382
241,9,04/22/11,0.061458333,2.241250345,0.006569477,0.480576207,1.8528631,1,E1,13.67,40655.06146,1.061458333,0,3.50372382
242,9,04/22/11,0.106597222,3.082688733,0.0155925,1.14063643,4.3977274,1,E1,13.67,40655.1066,1.106597222,0,3.50372382
243,9,04/22/11,0.136458333,4.237603981,0.012668598,0.926744518,3.57306645,1,E1,13.67,40655.13646,1.136458333,0,3.50372382
244,9,04/22/11,0.165972222,4.881599472,0.009526705,0.696905965,2.686923176,1,E1,13.67,40655.16597,1.165972222,0,3.50372382
245,9,04/22/11,0.196875,5.311212247,0.00972,0.711046086,2.741440457,1,E1,13.67,40655.19688,1.196875,0,3.50372382
246,9,04/22/11,0.247222222,5.343204334,0.014064946,1.028891416,3.96689414,1,E1,13.67,40655.24722,1.247222222,0,3.50372382
247,9,04/22/11,0.278125,4.996582728,0.011231686,0.821630289,3.167798203,1,E1,13.67,40655.27813,1.278125,0,3.50372382
248,9,04/22/11,0.354861111,3.393875468,0.014064946,1.028891416,3.96689414,1,E1,13.67,40655.35486,1.354861111,0,3.50372382
249,9,04/22/11,0.385069444,2.716127193,0.017558232,1.284435385,4.952144729,1,E1,13.67,40655.38507,1.385069444,0,3.50372382
250,9,04/22/11,0.414583333,2.170693721,0.00724858,0.530254539,2.044398068,1,E1,13.67,40655.41458,1.414583333,0,3.50372382
251,9,04/22/11,0.459027778,1.725719715,0.015055435,1.101348558,4.246252882,1,E1,13.67,40655.45903,1.459027778,0,3.50372382
252,9,04/22/11,0.488888889,1.740909955,0.01913625,1.399871982,5.397210901,1,E1,13.67,40655.48889,1.488888889,0,3.50372382
253,1,04/28/11,0.556944444,4.94817704,0.00151875,0.769470895,0.452447454,7,E2,12.65,40661.55694,0.556944444,7,3.3295629
254,1,04/28/11,0.632638889,3.484243999,0.0156735,1.239011858,4.669257723,7,E2,12.65,40661.63264,0.632638889,7,3.3295629
255,1,04/28/11,0.709027778,2.095400456,0.019960714,1.577922078,5.946452249,7,E2,12.65,40661.70903,0.709027778,7,3.3295629
256,1,04/28/11,0.783333333,1.898328847,0.010514423,0.83117969,3.132328526,7,E2,12.65,40661.78333,0.783333333,7,3.3295629
257,1,04/28/11,0.861458333,3.143212962,0.011557317,0.913621903,3.44301477,7,E2,12.65,40661.86146,0.861458333,7,3.3295629
258,1,04/28/11,0.919444444,4.357465744,0.001041429,0.082326369,0.310249683,7,E2,12.65,40661.91944,0.919444444,7,3.3295629
259,1,04/28/11,0.978819444,5.247290012,0.011435294,0.90397582,3.406663181,7,E2,12.65,40661.97882,0.978819444,7,3.3295629
316,1,04/29/11,1.015625,5.362301363,0.003147955,0.248850162,0.937800177,7,E2,12.65,40663.01563,1.015625,7,3.3295629
317,1,04/29/11,0.053472222,5.082080719,0.003417187,0.270133399,1.018006771,8,E2,12.65,40662.05347,1.053472222,7,3.3295629
318,1,04/29/11,0.128472222,3.623514052,0.0037125,0.293478261,1.105982665,8,E2,12.65,40662.12847,1.128472222,7,3.3295629
319,1,04/29/11,0.165277778,2.756626485,0.007710577,0.609531773,2.297040919,8,E2,12.65,40662.16528,1.165277778,7,3.3295629
320,1,04/29/11,0.201388889,2.027682165,0.003855288,0.304765886,1.148520459,8,E2,12.65,40662.20139,1.201388889,7,3.3295629
321,1,04/29/11,0.2375,1.557791802,0.003680048,0.290912891,1.096314984,8,E2,12.65,40662.2375,1.2375,7,3.3295629
322,1,04/29/11,0.273611111,1.436186939,0.006133413,0.484854819,1.82719164,8,E2,12.65,40662.27361,1.273611111,7,3.3295629
323,1,04/29/11,0.334722222,2.109290961,0.005432452,0.42944284,1.618369738,8,E2,12.65,40662.33472,1.334722222,7,3.3295629
324,1,04/29/11,0.370486111,2.903449585,0.011256618,0.889851197,3.353434069,8,E2,12.65,40662.37049,1.370486111,7,3.3295629
325,1,04/29/11,0.406597222,3.828202665,0.01083184,0.856271907,3.226889387,8,E2,12.65,40662.4066,1.406597222,7,3.3295629
326,1,04/29/11,0.442361111,4.692025564,0.006561,0.518656126,1.954573,8,E2,12.65,40662.44236,1.442361111,7,3.3295629
327,1,04/29/11,0.477777778,5.336106831,0.016297356,1.288328519,4.855109215,8,E2,12.65,40662.47778,1.477777778,7,3.3295629
328,1,04/29/11,0.508680556,5.631430331,0.012560473,0.992922765,3.741862726,8,E2,12.65,40662.50868,1.508680556,7,3.3295629
329,1,04/29/11,0.534027778,5.655530082,0.00759375,0.600296443,2.262237269,8,E2,12.65,40662.53403,1.534027778,7,3.3295629
260,2,04/28/11,0.557986111,4.933298458,0.013986628,1.026918349,3.954758373,7,E2,13.62,40661.55799,0.557986111,7,3.49518652
261,2,04/28/11,0.633333333,3.469157553,0.013318269,0.977846493,3.765778078,7,E2,13.62,40661.63333,0.633333333,7,3.49518652
262,2,04/28/11,0.709722222,2.087135185,0.019092857,1.401825047,5.398559049,7,E2,13.62,40661.70972,0.709722222,7,3.49518652
263,2,04/28/11,0.784027778,1.903520881,0.008411538,0.617587259,2.378386154,7,E2,13.62,40661.78403,0.784027778,7,3.49518652
264,2,04/28/11,0.8625,3.166015694,0.019960714,1.465544368,5.643948097,7,E2,13.62,40661.8625,0.8625,7,3.49518652
265,2,04/28/11,0.919791667,4.364518967,0.003829891,0.281196131,1.082912536,7,E2,13.62,40661.91979,0.919791667,7,3.49518652
266,2,04/28/11,0.979861111,5.255707003,0.011565865,0.849182481,3.270280962,7,E2,13.62,40661.97986,0.979861111,7,3.49518652
330,2,04/29/11,1.017013889,5.3590922,0.004804773,0.352773328,1.358563,7,E2,13.62,40663.01701,1.017013889,7,3.49518652
331,2,04/29/11,0.054513889,5.068991813,0.005158019,0.378709168,1.45844434,8,E2,13.62,40662.05451,1.054513889,7,3.49518652
332,2,04/29/11,0.131597222,3.549187964,0.002045663,0.150195541,0.578417041,8,E2,13.62,40662.1316,1.131597222,7,3.49518652
333,2,04/29/11,0.167013889,2.717565677,0.011347642,0.83316017,3.208577548,8,E2,13.62,40662.16701,1.167013889,7,3.49518652
334,2,04/29/11,0.203472222,1.99241143,0.002102885,0.154396815,0.594596539,8,E2,13.62,40662.20347,1.203472222,7,3.49518652
335,2,04/29/11,0.239236111,1.543504524,0.003573529,0.262373672,1.01042549,8,E2,13.62,40662.23924,1.239236111,7,3.49518652
336,2,04/29/11,0.274652778,1.438419631,0.006968382,0.51162866,1.970329706,8,E2,13.62,40662.27465,1.274652778,7,3.49518652
337,2,04/29/11,0.335416667,2.122547914,0.012091587,0.887781684,3.418930097,8,E2,13.62,40662.33542,1.335416667,7,3.49518652
338,2,04/29/11,0.371180556,2.920615616,0.006611029,0.485391293,1.869287157,8,E2,13.62,40662.37118,1.371180556,7,3.49518652
339,2,04/29/11,0.407291667,3.846037235,0.008940566,0.656429225,2.527970189,8,E2,13.62,40662.40729,1.407291667,7,3.49518652
340,2,04/29/11,0.443402778,4.714680516,0.011971324,0.878951801,3.384925393,8,E2,13.62,40662.4434,1.443402778,7,3.49518652
341,2,04/29/11,0.478819444,5.350506627,0.011792647,0.865833117,3.334404118,8,E2,13.62,40662.47882,1.478819444,7,3.49518652
342,2,04/29/11,0.509722222,5.636388352,53,0.633839555,2.440975264,8,E2,13.62,40662.50972,1.509722222,7,3.49518652
343,2,04/29/11,0.535416667,5.651107183,0.010378125,0.761976872,2.934444029,8,E2,13.62,40662.53542,1.535416667,7,3.49518652
267,3,04/28/11,0.559027778,4.918204318,0.009733807,0.683074163,2.669158354,7,E2,14.25,40661.55903,0.559027778,7,3.6027565
268,3,04/28/11,0.633680556,3.461617495,0.011863443,0.832522344,3.253137199,7,E2,14.25,40661.63368,0.633680556,7,3.6027565
269,3,04/28/11,0.710763889,2.074938432,0.018436919,1.293818849,5.055684403,7,E2,14.25,40661.71076,0.710763889,7,3.6027565
270,3,04/28/11,0.785416667,1.914292997,0.006659135,0.467307692,1.82603632,7,E2,14.25,40661.78542,0.785416667,7,3.6027565
271,3,04/28/11,0.864236111,3.204179614,0.011557317,0.811039795,3.16919269,7,E2,14.25,40661.86424,0.864236111,7,3.6027565
272,3,04/28/11,0.920833333,4.385588052,0.003829891,0.268764302,1.050214634,7,E2,14.25,40661.92083,0.920833333,7,3.6027565
273,3,04/28/11,0.980555556,5.261157599,0.009813462,0.688663968,2.691000893,7,E2,14.25,40661.98056,0.980555556,7,3.6027565
344,3,04/29/11,1.017708333,5.357279098,0.006958636,0.488325359,1.90816427,7,E2,14.25,40663.01771,1.017708333,7,3.6027565
345,3,04/29/11,0.055555556,5.055636519,0.004725,0.331578947,1.295667097,8,E2,14.25,40662.05556,1.055555556,7,3.6027565
346,3,04/29/11,0.132638889,3.5243597,0.005103,0.358105263,1.399320465,8,E2,14.25,40662.13264,1.132638889,7,3.6027565
347,3,04/29/11,0.168055556,2.694273318,0.009462981,0.664068826,2.594893719,8,E2,14.25,40662.16806,1.168055556,7,3.6027565
348,3,04/29/11,0.204166667,1.980853116,0.002453365,0.172165992,0.672750223,8,E2,14.25,40662.20417,1.204166667,7,3.6027565
349,3,04/29/11,0.239930556,1.538019732,0.003573529,0.250773994,0.979916292,8,E2,14.25,40662.23993,1.239930556,7,3.6027565
350,3,04/29/11,0.276041667,1.441929287,0.007565094,0.530883813,2.074464301,8,E2,14.25,40662.27604,1.276041667,7,3.6027565
351,3,04/29/11,0.336111111,2.135907777,0.012091587,0.848532389,3.315697529,8,E2,14.25,40662.33611,1.336111111,7,3.6027565
352,3,04/29/11,0.372222222,2.946449352,0.003154327,0.221356275,0.864964573,8,E2,14.25,40662.37222,1.372222222,7,3.6027565
353,3,04/29/11,0.408333333,3.872748673,0.005958173,0.418117409,1.633821971,8,E2,14.25,40662.40833,1.408333333,7,3.6027565
354,3,04/29/11,0.444444444,4.737146547,0.010339183,0.72555668,2.835161656,8,E2,14.25,40662.44444,1.444444444,7,3.6027565
355,3,04/29/11,0.479861111,5.364614367,0.00820125,0.575526316,2.248907889,8,E2,14.25,40662.47986,1.479861111,7,3.6027565
356,3,04/29/11,0.510416667,5.63950573,0.020862829,1.464058172,5.720906035,8,E2,14.25,40662.51042,1.510416667,7,3.6027565
357,3,04/29/11,0.536111111,5.648675921,0.012403125,0.870394737,3.401126129,8,E2,14.25,40662.53611,1.536111111,7,3.6027565
274,4,04/28/11,0.559722222,4.908022999,0.011183523,0.685264873,2.812006474,7,E2,16.32,40661.55972,0.559722222,7,3.95620072
275,4,04/28/11,0.634375,3.44654438,0.013238915,0.811208033,3.328818286,7,E2,16.32,40661.63438,0.634375,7,3.95620072
276,4,04/28/11,0.711458333,2.066942211,0.019284593,1.181653984,4.848955178,7,E2,16.32,40661.71146,0.711458333,7,3.95620072
277,4,04/28/11,0.786458333,1.922709988,0.007861765,0.481725779,1.976777246,7,E2,16.32,40661.78646,0.786458333,7,3.95620072
278,4,04/28/11,0.865277778,3.22716712,0.022367045,1.370529746,5.624012949,7,E2,16.32,40661.86528,0.865277778,7,3.95620072
279,4,04/28/11,0.921875,4.406518423,0.003536194,0.216678556,0.889147431,7,E2,16.32,40661.92188,0.921875,7,3.95620072
280,4,04/28/11,0.980902778,5.263834519,0.013410849,0.821743202,3.372049692,7,E2,16.32,40661.9809,0.980902778,7,3.95620072
358,4,04/29/11,1.018402778,5.35532715,0.003976364,0.243649733,0.999824524,7,E2,16.32,40663.0184,1.018402778,7,3.95620072
359,4,04/29/11,0.05625,5.046586048,0.00219375,0.134420956,0.551600721,8,E2,16.32,40662.05625,1.05625,7,3.95620072
360,4,04/29/11,0.133333333,3.507796252,0.0083835,0.513694853,2.107963372,8,E2,16.32,40662.13333,1.133333333,7,3.95620072
361,4,04/29/11,0.16875,2.678807427,0.00928774,0.569101739,2.335327314,8,E2,16.32,40662.16875,1.16875,7,3.95620072
362,4,04/29/11,0.205208333,1.96370466,0.002579009,0.158027539,0.648471095,8,E2,16.32,40662.20521,1.205208333,7,3.95620072
363,4,04/29/11,0.241319444,1.527446783,0.0030375,0.186121324,0.763754845,8,E2,16.32,40662.24132,1.241319444,7,3.95620072
364,4,04/29/11,0.277083333,1.444960523,0.006133413,0.375821903,1.542197283,8,E2,16.32,40662.27708,1.277083333,7,3.95620072
365,4,04/29/11,0.337152778,2.156138418,0.013410849,0.821743202,3.372049692,8,E2,16.32,40662.33715,1.337152778,7,3.95620072
366,4,04/29/11,0.373263889,2.972380989,0.005896324,0.361294334,1.482582934,8,E2,16.32,40662.37326,1.373263889,7,3.95620072
367,4,04/29/11,0.409027778,3.890527481,0.014895433,0.912710337,3.745336259,8,E2,16.32,40662.40903,1.409027778,7,3.95620072
368,4,04/29/11,0.445138889,4.752017144,0.01384399,0.848283725,3.480959581,8,E2,16.32,40662.44514,1.445138889,7,3.95620072
369,4,04/29/11,0.480555556,5.373856141,0.011664,0.714705882,2.932818604,8,E2,16.32,40662.48056,1.480555556,7,3.95620072
370,4,04/29/11,0.511458333,5.643899282,0.011215385,0.687217195,2.820017889,8,E2,16.32,40662.51146,1.511458333,7,3.95620072
371,4,04/29/11,0.5375,5.643374626,0.010378125,0.635914522,2.60949572,8,E2,16.32,40662.5375,1.5375,7,3.95620072
281,5,04/28/11,0.560763889,4.892574996,0.011745,0.770163934,3.081117291,7,E2,15.25,40661.56076,0.560763889,7,3.7735025
282,5,04/28/11,0.635069444,3.431481496,0.011519575,0.755381998,3.021980687,7,E2,15.25,40661.63507,0.635069444,7,3.7735025
283,5,04/28/11,0.7125,2.055151726,0.017810795,1.167921013,4.67238398,7,E2,15.25,40661.7125,0.7125,7,3.7735025
284,5,04/28/11,0.7875,1.931414994,0.006834375,0.448155738,1.792891527,7,E2,15.25,40661.7875,0.7875,7,3.7735025
285,5,04/28/11,0.865972222,3.242526815,0.023816761,1.561754844,6.247955322,7,E2,15.25,40661.86597,0.865972222,7,3.7735025
286,5,04/28/11,0.922222222,4.413463761,0.004694318,0.307824143,1.231481049,7,E2,15.25,40661.92222,0.922222222,7,3.7735025
287,5,04/28/11,0.981944444,5.271671153,0.01265625,0.829918033,3.320169495,7,E2,15.25,40661.98194,0.981944444,7,3.7735025
372,5,04/29/11,1.019791667,5.351007282,0.003313636,0.21728763,0.86928074,7,E2,15.25,40663.01979,1.019791667,7,3.7735025
373,5,04/29/11,0.057291667,5.032791534,0.0054675,0.35852459,1.434313222,8,E2,15.25,40662.05729,1.057291667,7,3.7735025
374,5,04/29/11,0.135763889,3.449771681,0.006010372,0.394122776,1.5767273,8,E2,15.25,40662.13576,1.135763889,7,3.7735025
375,5,04/29/11,0.169791667,2.655704858,0.021083824,1.382545805,5.53101177,8,E2,15.25,40662.16979,1.169791667,7,3.7735025
376,5,04/29/11,0.205902778,1.952399547,0.002750943,0.180389731,0.72166703,8,E2,15.25,40662.2059,1.205902778,7,3.7735025
377,5,04/29/11,0.242013889,1.522359376,0.002680147,0.175747348,0.703094717,8,E2,15.25,40662.24201,1.242013889,7,3.7735025
378,5,04/29/11,0.278125,1.448333214,0.006017689,0.394602536,1.578646628,8,E2,15.25,40662.27813,1.278125,7,3.7735025
379,5,04/29/11,0.337847222,2.169751325,0.014098585,0.924497371,3.698543528,8,E2,15.25,40662.33785,1.337847222,7,3.7735025
380,5,04/29/11,0.373958333,2.98972106,0.002501471,0.164030858,0.656221735,8,E2,15.25,40662.37396,1.373958333,7,3.7735025
381,5,04/29/11,0.409722222,3.908281739,0.016647837,1.091661412,4.367299874,8,E2,15.25,40662.40972,1.409722222,7,3.7735025
382,5,04/29/11,0.446180556,4.774160224,0.010316038,0.676461491,2.706251362,8,E2,15.25,40662.44618,1.446180556,7,3.7735025
383,5,04/29/11,0.481597222,5.387472057,0.015807398,1.036550686,4.14682394,8,E2,15.25,40662.4816,1.481597222,7,3.7735025
384,5,04/29/11,0.512152778,5.646639665,0.013551923,0.888650694,3.555135336,8,E2,15.25,40662.51215,1.512152778,7,3.7735025
385,5,04/29/11,0.053819444,5.640504968,0.0162,1.062295082,4.249816953,8,E2,15.25,40662.05382,1.053819444,7,3.7735025
288,6,04/28/11,0.561458333,4.88216005,0.012555,0.823818898,3.29498887,7,E2,15.24,40661.56146,0.561458333,7,3.77179504
289,6,04/28/11,0.635416667,3.423954227,0.016122115,1.057881587,4.231158164,7,E2,15.24,40661.63542,0.635416667,7,3.77179504
290,6,04/28/11,0.713194444,2.047428119,0.018639205,1.223044918,4.891754004,7,E2,15.24,40661.71319,0.713194444,7,3.77179504
291,6,04/28/11,0.787847222,1.934380408,0.007908962,0.518960778,2.075662495,7,E2,15.24,40661.78785,0.787847222,7,3.77179504
292,6,04/28/11,0.867708333,3.28103884,0.024794477,1.62693417,6.507170442,7,E2,15.24,40661.86771,0.867708333,7,3.77179504
293,6,04/28/11,0.922916667,4.427306454,0.004766538,0.312764991,1.250951109,7,E2,15.24,40661.92292,0.922916667,7,3.77179504
294,6,04/28/11,0.982291667,5.274218487,0.008940566,0.586651315,2.346401082,7,E2,15.24,40661.98229,0.982291667,7,3.77179504
386,6,04/29/11,1.020138889,5.349840764,0.0091125,0.597933071,2.39152418,7,E2,15.24,40663.02014,1.020138889,7,3.77179504
387,6,04/29/11,0.058333333,5.018736411,0.005695313,0.373708169,1.494702612,8,E2,15.24,40662.05833,1.058333333,7,3.77179504
388,6,04/29/11,0.137152778,3.41659213,0.011745,0.770669291,3.082408943,8,E2,15.24,40662.13715,1.137152778,7,3.77179504
389,6,04/29/11,0.170833333,2.632721086,0.006483894,0.425452377,1.701661435,8,E2,15.24,40662.17083,1.170833333,7,3.77179504
390,6,04/29/11,0.206944444,1.93563467,0.004906731,0.321963961,1.287743789,8,E2,15.24,40662.20694,1.206944444,7,3.77179504
391,6,04/29/11,0.243055556,1.514978119,0.00455625,0.298966535,1.19576209,8,E2,15.24,40662.24306,1.243055556,7,3.77179504
392,6,04/29/11,0.279861111,1.454711644,0.0070875,0.465059055,1.860074362,8,E2,15.24,40662.27986,1.279861111,7,3.77179504
393,6,04/29/11,0.338888889,2.19035695,0.009988702,0.655426635,2.621478428,8,E2,15.24,40662.33889,1.338888889,7,3.77179504
394,6,04/29/11,0.375,3.01580651,0.0091125,0.597933071,2.39152418,8,E2,15.24,40662.375,1.375,7,3.77179504
395,6,04/29/11,0.410763889,3.934864296,0.008933824,0.586208893,2.344631549,8,E2,15.24,40662.41076,1.410763889,7,3.77179504
396,6,04/29/11,0.446875,4.788812181,0.011691509,0.767159412,3.068370645,8,E2,15.24,40662.44688,1.446875,7,3.77179504
397,6,04/29/11,0.482291667,5.396383884,0.014877551,0.976217259,3.904529273,8,E2,15.24,40662.48229,1.482291667,7,3.77179504
398,6,04/29/11,0.512847222,5.649228895,0.010280769,0.674591157,2.698129844,8,E2,15.24,40662.51285,1.512847222,7,3.77179504
399,6,04/29/11,0.539236111,5.635927284,0.014284459,0.937300489,3.748875741,8,E2,15.24,40662.53924,1.539236111,7,3.77179504
295,7,04/28/11,0.5625,4.86636507,0.010697283,0.764637785,2.96987622,7,E2,13.99,40661.5625,0.5625,7,3.55836254
296,7,04/28/11,0.636111111,3.408908704,0.016122115,1.152402815,4.475967295,7,E2,13.99,40661.63611,0.636111111,7,3.55836254
297,7,04/28/11,0.714236111,2.036049158,0.012715116,0.908871785,3.53008543,7,E2,13.99,40661.71424,0.714236111,7,3.55836254
298,7,04/28/11,0.789236111,1.946559256,0.007737028,0.553039907,2.148023681,7,E2,13.99,40661.78924,0.789236111,7,3.55836254
299,7,04/28/11,0.86875,3.304217464,0.021124432,1.509966535,5.864755566,7,E2,13.99,40661.86875,0.86875,7,3.55836254
300,7,04/28/11,0.923611111,4.441084284,0.005747885,0.410856656,1.595779644,7,E2,13.99,40661.92361,0.923611111,7,3.55836254
301,7,04/28/11,0.982986111,5.279215546,0.008596698,0.614488786,2.386692979,7,E2,13.99,40661.98299,0.982986111,7,3.55836254
400,7,04/29/11,1.021180556,5.34613382,0.006714474,0.479948083,1.864132832,7,E2,13.99,40663.02118,1.021180556,7,3.55836254
401,7,04/29/11,0.059375,5.004422922,0.002750943,0.196636411,0.763741753,8,E2,13.99,40662.05938,1.059375,7,3.55836254
402,7,04/29/11,0.138194444,3.391703862,0.009940909,0.710572487,2.759884972,8,E2,13.99,40662.13819,1.138194444,7,3.55836254
403,7,04/29/11,0.171875,2.609859779,0.006877358,0.491591029,1.909354383,8,E2,13.99,40662.17188,1.171875,7,3.55836254
404,7,04/29/11,0.208333333,1.913645533,0.003154327,0.225470116,0.875732732,8,E2,13.99,40662.20833,1.208333333,7,3.55836254
405,7,04/29/11,0.244444444,1.505604657,0.003680048,0.263048469,1.021688187,8,E2,13.99,40662.24444,1.244444444,7,3.55836254
406,7,04/29/11,0.281944444,1.463611648,0.008136161,0.581569744,2.258834427,8,E2,13.99,40662.28194,1.281944444,7,3.55836254
407,7,04/29/11,0.339583333,2.204216767,0.01384399,0.989563287,3.843493655,8,E2,13.99,40662.33958,1.339583333,7,3.55836254
408,7,04/29/11,0.376041667,3.04197861,0.01083184,0.77425587,3.007233154,8,E2,13.99,40662.37604,1.376041667,7,3.55836254
409,7,04/29/11,0.411805556,3.961384425,0.0061965,0.442923517,1.720328299,8,E2,13.99,40662.41181,1.411805556,7,3.55836254
410,7,04/29/11,0.447569444,4.803374829,0.00825283,0.589909234,2.29122526,8,E2,13.99,40662.44757,1.447569444,7,3.55836254
411,7,04/29/11,0.482986111,5.405162599,0.014319643,1.023562749,3.975548591,8,E2,13.99,40662.48299,1.482986111,7,3.55836254
412,7,04/29/11,0.513888889,5.652828923,0.015719063,1.123592745,4.364068112,8,E2,13.99,40662.51389,1.513888889,7,3.55836254
413,7,04/29/11,0.540625,5.629314881,0.015023311,1.073860673,4.170907244,8,E2,13.99,40662.54063,1.540625,7,3.55836254
302,8,04/28/11,0.563541667,4.850365273,0.013377926,0.980067805,3.776924184,7,E2,13.65,40661.56354,0.563541667,7,3.5003089
